obs_id,a,b,E1,E2
4,302.846893,25.645100,0.568836,0.579116
4,302.828156,25.799173,0.729510,0.507953
4,303.059601,25.712870,0.735743,0.545521
4,302.012695,25.987446,0.524427,0.529508
4,302.188416,25.967150,0.497953,0.843219
4,302.860107,25.574312,0.668515,0.829589
4,302.257355,26.373098,0.877613,0.535614
4,302.051208,26.161585,0.585099,0.500092
4,302.547058,26.286613,0.770238,0.505963
4,302.610352,25.947353,0.581981,0.515062
4,302.497803,25.429907,0.516638,0.553362
4,301.885010,26.062037,0.553614,0.523218
4,302.502197,26.042772,0.689905,0.652790
4,302.469574,26.114498,0.610113,0.555461
4,302.350250,25.812716,0.540133,0.505774
4,301.972778,26.247761,0.618921,0.518531
4,302.838959,26.080873,0.729939,0.571769
4,302.264130,25.743626,0.541813,0.526781
4,303.020905,25.710526,0.674974,0.510968
4,303.101288,25.497421,0.678094,0.562061
4,302.009705,25.806425,0.493956,0.565950
4,302.280182,25.929693,0.545315,0.548950
4,302.316376,25.766273,0.534460,0.713666
4,301.844452,26.170067,0.498677,0.746987
4,301.891693,26.029469,0.509010,0.720061
4,302.607605,25.477606,0.577550,0.743660
4,301.998138,26.288229,0.728645,0.509187
4,301.943237,26.099953,0.517609,0.523929
4,302.511902,25.900433,0.574864,0.500790
4,303.031158,25.452330,0.677099,0.599731
4,302.491241,26.009542,0.672081,0.528078
4,302.441742,26.410463,0.657246,0.615375
4,302.170990,26.155655,0.562242,0.522175
4,302.717529,26.002167,0.845352,0.800133
5,300.794525,22.811502,0.838469,0.521854
5,301.033600,22.552031,0.871324,0.512692
5,301.007416,22.482025,0.743692,0.506818
5,300.538391,21.874739,0.503016,0.606274
5,300.990753,22.505432,0.727255,0.565054
5,300.840912,22.081741,0.612440,0.515761
5,300.648926,22.387722,0.511904,0.593606
5,301.290466,22.078516,0.673315,0.604520
5,300.765747,22.254627,0.556576,0.560446
5,300.339966,22.530006,0.526888,0.518886
5,300.860199,22.558325,0.651230,0.536947
5,299.929260,22.873444,0.502847,0.514428
5,300.009491,22.991558,0.530604,0.527050
5,300.945465,21.889404,0.497100,0.573199
5,301.194672,21.991442,0.555864,0.582193
5,300.444519,22.680769,0.582445,0.513559
5,301.142975,21.931610,0.512639,0.678702
5,300.490082,22.588486,0.545223,0.514412
5,300.834259,21.967392,0.600812,0.642923
5,300.150055,22.604563,0.561483,0.594198
5,300.814972,22.364992,0.578564,0.506707
5,300.574615,22.730316,0.616731,0.518378
5,300.798065,22.914349,0.777321,0.521286
5,300.905701,22.078287,0.507951,0.615722
5,300.843781,22.760008,0.755213,0.572838
5,300.964020,22.527395,0.660098,0.606835
5,300.270203,22.411043,0.559850,0.508824
5,300.351868,22.596058,0.560521,0.511123
5,300.952820,22.081358,0.595289,0.525682
5,301.043884,23.009464,0.878425,0.544428
5,300.539642,22.407290,0.625197,0.693272
5,300.988037,22.382502,0.662405,0.497770
5,300.819366,22.267164,0.580459,0.733056
5,301.025146,22.671635,0.803354,0.520921
5,300.619751,22.501871,0.597361,0.522715
5,300.725616,22.193869,0.704540,0.494121
5,300.262024,22.640703,0.543939,0.513321
5,300.954468,22.579248,0.756474,0.519590
5,301.021790,21.857588,0.605167,0.721832
5,301.262512,22.405081,0.813207,0.547213
5,300.115845,22.598133,0.514184,0.544971
5,300.934540,22.748081,0.894785,0.517453
5,300.941101,22.610435,0.681009,0.533530
5,299.851990,23.055510,0.555194,0.516185
5,300.472107,22.701439,0.693187,0.515741
5,300.130066,22.599432,0.532015,0.508343
5,300.849945,22.252251,0.623772,0.569941
5,300.740509,22.286949,0.567082,0.537043
5,300.632660,22.626154,0.549915,0.678672
5,301.073303,22.311697,0.718274,0.517853
5,301.123444,21.777189,0.563581,0.749018
5,300.702209,22.754042,0.750589,0.523762
5,301.387695,21.846310,0.575238,0.666173
5,301.273193,22.184233,0.719418,0.567749
5,300.758209,22.197056,0.563329,0.633876
5,300.462128,22.862673,0.663190,0.641849
5,300.496063,22.959490,0.631086,0.559699
5,300.411926,23.117371,0.797971,0.507230
5,300.630981,22.227112,0.535550,0.520911
5,300.763123,22.371395,0.598837,0.507866
5,300.678009,22.688763,0.685016,0.558062
5,301.497314,22.316996,0.685102,0.726127
5,301.587769,21.952717,0.664893,0.540686
5,300.583405,22.624748,0.567726,0.591052
5,300.155151,22.890331,0.644027,0.540740
5,300.126129,22.897491,0.557972,0.537342
5,301.006287,21.393112,0.529093,0.706807
5,300.835754,22.279806,0.620129,0.575812
5,301.381073,22.010115,0.809678,0.509914
5,300.357147,22.379917,0.515181,0.571254
5,301.222229,22.854097,0.851669,0.548739
5,300.650665,22.935776,0.812872,0.519596
5,301.599792,22.021843,0.722448,0.562822
5,300.098694,22.519258,0.511433,0.508526
5,300.909607,22.448099,0.761298,0.515825
5,300.267883,22.789829,0.532537,0.549784
5,300.725830,22.268932,0.580600,0.638701
5,300.465668,22.440950,0.634781,0.562226
5,300.771942,22.496138,0.645861,0.587628
5,300.220428,22.690975,0.579726,0.622270
5,300.714447,22.188354,0.511754,0.758883
5,300.620972,22.291714,0.561283,0.548475
5,300.556519,22.577185,0.527776,0.632335
5,301.216553,21.870575,0.645632,0.513265
5,300.701111,22.633032,0.654206,0.569773
5,301.365356,22.171701,0.771451,0.768349
5,299.988983,22.920425,0.534364,0.559926
5,300.306183,22.496540,0.527914,0.548416
5,301.450012,22.341719,0.690707,0.674792
5,300.855133,21.889372,0.524944,0.584814
5,301.154724,22.330700,0.777558,0.578331
5,300.290192,22.914171,0.641426,0.518278
5,301.126617,22.685587,0.885576,0.547497
5,300.146027,22.580303,0.507150,0.517053
5,300.792267,22.182652,0.549132,0.557414
5,300.832886,22.216505,0.498543,0.728033
5,301.210571,22.423052,0.767339,0.552273
5,301.118164,22.478228,0.778168,0.531048
5,300.448608,22.664936,0.531215,0.731134
5,300.380219,22.714041,0.670022,0.495258
5,300.444366,22.391901,0.497054,0.533303
5,300.268555,23.023956,0.515100,0.538658
5,301.199158,22.264839,0.734162,0.511179
5,300.823364,22.157196,0.498220,0.668136
5,300.436646,22.519768,0.622776,0.506613
5,300.474365,22.375963,0.531135,0.539565
5,300.103760,22.705925,0.547366,0.522766
5,301.050873,22.504292,0.734841,0.522119
5,300.608276,21.925232,0.531824,0.520052
5,301.529419,22.027122,0.681341,0.611394
5,300.784790,22.708803,0.838362,0.516748
5,300.946350,22.328640,0.641999,0.548729
5,301.694336,22.243195,0.859799,0.538876
5,301.669800,21.947504,0.830071,0.528511
5,300.912964,22.589874,0.807959,0.557588
5,300.782898,22.658983,0.716780,0.511824
5,301.104950,22.240082,0.716372,0.529487
5,300.384369,22.649235,0.559921,0.498619
5,301.094879,22.384344,0.774306,0.550024
5,301.185394,22.410780,0.797717,0.583400
5,300.636841,22.595867,0.633520,0.606394
5,300.829651,22.823030,0.737783,0.512450
5,301.011108,22.536203,0.740896,0.587816
5,300.306091,22.861546,0.599987,0.528993
5,300.598724,22.569258,0.667314,0.585565
5,301.035950,21.988173,0.563734,0.554140
5,300.260559,22.810911,0.516022,0.562556
5,301.458740,22.235241,0.809155,0.545302
5,301.145782,22.210028,0.639323,0.580127
5,301.206299,22.842993,0.869985,0.597460
5,300.981781,22.539204,0.691937,0.565650
5,300.579193,22.580494,0.556248,0.660012
5,300.208313,22.537066,0.497464,0.536457
5,300.549042,22.056446,0.535525,0.626940
5,301.250549,22.240129,0.896951,0.513045
5,301.195557,22.314053,0.580072,0.555171
5,300.279877,22.576050,0.520029,0.711621
5,301.324432,22.344601,0.869265,0.586444
5,301.025421,22.274343,0.558688,0.518467
5,300.775116,22.252964,0.546330,0.659487
5,301.295837,22.502619,0.711106,0.527310
5,300.947845,22.537891,0.803507,0.510335
5,300.964386,22.034657,0.529280,0.680324
5,300.285645,22.732971,0.542126,0.523421
5,300.095978,23.283781,0.621530,0.571957
5,301.170654,22.525524,0.781051,0.505589
5,300.806610,22.489567,0.646820,0.519589
5,301.452148,22.063496,0.817893,0.507150
5,300.492065,22.553793,0.656792,0.523279
5,301.237610,21.943247,0.656788,0.877832
5,300.329865,22.729929,0.583823,0.507435
5,300.694183,22.119801,0.551769,0.581624
5,300.288391,22.726984,0.571533,0.595370
5,301.020844,22.314207,0.678485,0.517739
5,300.433899,22.865793,0.560609,0.584082
5,300.806915,22.146708,0.543919,0.576536
5,300.712799,22.172604,0.536509,0.633781
5,301.314728,21.676487,0.644415,0.533786
5,301.284546,22.172892,0.672767,0.739750
5,300.359833,22.386383,0.533302,0.540441
5,300.880951,22.739103,0.625550,0.501865
5,300.817139,22.317631,0.602921,0.570223
5,301.027771,22.238876,0.659876,0.518404
5,300.565735,22.099844,0.525454,0.538385
5,300.514313,22.133446,0.495035,0.612262
5,300.542419,22.732140,0.595520,0.518711
5,301.197479,22.630365,0.871004,0.517186
5,301.626404,22.122839,0.747048,0.513623
5,300.878174,22.075796,0.581916,0.508716
5,300.198914,22.700920,0.517342,0.523599
5,301.739014,22.245098,0.820241,0.539600
5,300.878479,22.632763,0.616635,0.684606
5,300.401672,22.520878,0.532054,0.548251
5,300.804688,22.241764,0.584187,0.549748
5,300.411743,22.409361,0.515928,0.721320
5,301.571777,22.438686,0.829501,0.607852
5,300.795502,21.785601,0.598397,0.533190
5,300.659393,22.574789,0.553611,0.610862
5,301.018585,22.128967,0.588622,0.574646
5,300.508026,22.393978,0.553916,0.503644
5,300.794403,22.066055,0.519318,0.543012
5,300.386505,22.786642,0.653005,0.561015
5,300.678375,22.455622,0.614475,0.531310
5,300.622833,22.482363,0.585918,0.549899
5,300.511993,22.748301,0.596797,0.619903
5,300.443726,22.915068,0.605668,0.531499
5,300.412262,22.474140,0.569387,0.561593
5,300.766541,22.409115,0.531529,0.530266
5,301.527771,22.449129,0.894531,0.511472
5,301.400360,22.394524,0.884680,0.539123
5,300.955170,22.577660,0.730050,0.562316
5,300.881042,22.202179,0.597511,0.516908
5,300.883575,22.205467,0.645607,0.516388
5,301.006134,21.848225,0.569002,0.536831
5,300.483673,22.766241,0.670175,0.513614
5,300.560486,22.202736,0.532728,0.503298
5,300.657990,22.699768,0.612136,0.514922
5,300.938141,22.341713,0.589780,0.627478
5,300.921204,22.205009,0.755994,0.543942
5,300.585785,22.457752,0.549135,0.760494
5,300.763031,22.778034,0.796972,0.505825
5,300.992340,22.574936,0.681177,0.516545
5,300.652435,22.147728,0.502314,0.520820
5,300.447845,22.316389,0.605244,0.507627
5,300.508728,22.299507,0.534125,0.524144
5,300.301392,22.465370,0.498680,0.605496
5,301.421753,22.095493,0.727026,0.714003
5,300.481812,22.571186,0.543220,0.583082
5,300.721039,22.089022,0.550015,0.557513
5,301.503845,22.078003,0.811400,0.528939
5,300.725067,22.223963,0.555477,0.521991
5,300.312439,23.055685,0.597249,0.509199
5,300.565643,22.352009,0.614065,0.628882
5,300.307526,22.622252,0.559328,0.524316
5,300.458130,23.096916,0.728891,0.565545
5,300.163391,22.583853,0.613558,0.743429
5,300.316132,22.368626,0.580411,0.533533
5,300.822205,22.534416,0.670734,0.492325
5,300.796997,22.210249,0.562050,0.540813
5,301.277039,22.420456,0.759632,0.520125
5,300.931549,22.268074,0.587576,0.646047
5,299.421570,23.388981,0.506735,0.501547
5,301.314972,22.525848,0.844828,0.574604
5,300.514923,22.337587,0.562389,0.547602
5,300.894989,22.441246,0.702913,0.564373
5,300.580902,22.269016,0.506199,0.615169
5,300.482269,22.594971,0.566844,0.762850
5,300.426147,23.033850,0.704509,0.585133
5,300.974945,22.244139,0.594742,0.690432
5,301.064667,22.220652,0.776376,0.524021
5,301.204468,22.476707,0.701204,0.606616
5,300.483856,22.302303,0.575863,0.522010
5,300.601837,22.267355,0.521004,0.567315
5,300.816040,22.553612,0.731312,0.515677
5,300.838715,22.099936,0.578324,0.563125
5,300.607758,22.428701,0.531854,0.810002
5,300.508362,22.370743,0.587516,0.514568
5,300.737610,22.612162,0.642962,0.554050
5,300.699738,22.512533,0.600030,0.794035
5,300.411896,22.198112,0.526106,0.520121
5,300.846252,22.509966,0.682464,0.522356
5,300.493774,22.942858,0.814000,0.511269
5,301.128052,22.275455,0.672075,0.606294
5,301.082062,22.607445,0.766717,0.560625
5,300.179382,22.408764,0.512349,0.550954
5,300.598877,22.131134,0.504699,0.534372
5,300.675079,22.273077,0.626657,0.514134
5,300.254242,22.944077,0.627032,0.533488
5,300.867950,21.990601,0.519602,0.521187
5,300.293091,22.290213,0.538246,0.512782
5,300.670135,22.562088,0.746501,0.524638
5,300.711304,22.339470,0.605423,0.542688
5,300.366608,22.755871,0.657299,0.511558
5,300.234741,22.970669,0.581390,0.505250
5,301.001648,22.406332,0.669779,0.542164
5,300.607117,21.897383,0.520817,0.522402
5,300.191833,22.511343,0.499613,0.591250
5,300.552551,22.256474,0.528625,0.511213
5,300.271454,22.836571,0.606808,0.519630
5,300.512970,22.976723,0.608545,0.753749
5,300.861328,22.570450,0.755560,0.534661
5,301.092682,21.912205,0.594412,0.669821
5,299.988983,22.881657,0.551051,0.577058
5,300.571289,22.879110,0.760141,0.527808
5,301.049622,22.788414,0.771313,0.539651
5,300.481903,22.481253,0.503816,0.639757
5,300.458832,22.479425,0.567699,0.521742
5,300.873657,22.230696,0.583898,0.591728
5,300.769989,22.718723,0.697380,0.510601
5,300.786377,22.675364,0.610221,0.561262
5,299.992584,22.670822,0.509303,0.585113
5,300.272217,22.578131,0.541255,0.603224
5,300.545410,22.145199,0.505385,0.535653
5,300.868866,22.127867,0.539297,0.860855
5,300.072754,22.583643,0.501885,0.523051
5,300.548981,22.184874,0.533203,0.532279
5,300.394501,22.623989,0.586561,0.564955
5,301.207214,22.428478,0.769668,0.507680
5,300.314209,22.460081,0.566327,0.542998
5,300.680634,22.002251,0.568332,0.526570
5,300.623749,22.404409,0.624927,0.577769
5,300.429749,22.733150,0.571329,0.557773
5,300.606781,22.133160,0.584912,0.549552
5,300.284698,22.788660,0.539011,0.518306
5,299.981354,22.640387,0.528158,0.516338
5,300.820587,22.144127,0.594641,0.549771
5,300.554230,22.499773,0.544216,0.649608
5,300.425262,22.807581,0.667623,0.612322
5,301.178040,22.505939,0.770697,0.585351
5,301.098236,21.974689,0.587290,0.660446
5,300.994446,21.996643,0.630708,0.666187
5,300.904053,22.339138,0.694108,0.527260
5,300.108398,22.729624,0.496517,0.523764
5,300.604919,22.302101,0.589832,0.512456
5,300.897827,22.372816,0.605977,0.645390
5,301.194824,22.212915,0.612934,0.599070
5,301.453705,22.352787,0.796119,0.546926
5,301.356354,22.603582,0.832037,0.559371
5,300.672638,22.676289,0.667702,0.499010
5,301.002014,22.684933,0.890758,0.568169
5,300.663055,22.579628,0.676464,0.537411
5,300.049011,22.678162,0.583049,0.536275
5,300.566833,22.763323,0.730417,0.514100
5,300.462250,22.698578,0.630747,0.539842
5,300.655579,22.442318,0.570939,0.513182
5,301.517944,22.052029,0.817554,0.516305
5,300.406891,22.780832,0.600534,0.583418
5,300.617462,22.497755,0.601431,0.565834
5,300.340393,22.578234,0.562300,0.622250
5,301.279419,21.991249,0.531806,0.507893
5,300.421906,22.381939,0.532207,0.768779
5,300.256805,22.635511,0.540321,0.533330
5,301.283752,22.594463,0.681385,0.553702
5,300.950043,22.013329,0.609129,0.638255
5,300.249756,22.753016,0.539692,0.595674
5,301.358032,22.548973,0.857003,0.670374
5,301.067719,22.522217,0.824242,0.529565
5,301.171417,22.064014,0.572271,0.526023
5,300.535980,22.799095,0.648388,0.558509
5,300.246429,22.840340,0.579704,0.550303
5,301.455048,22.645100,0.820595,0.565527
5,300.760437,22.224840,0.570093,0.645690
5,300.776367,22.161896,0.683185,0.510230
5,300.199829,22.584927,0.533717,0.518789
5,300.967926,21.958490,0.570043,0.806329
5,300.542786,22.220444,0.530542,0.528627
5,301.405884,22.442680,0.760720,0.509203
5,301.170258,22.249020,0.648137,0.528465
5,300.584381,22.357899,0.588474,0.714319
5,300.520142,22.408890,0.657522,0.574637
5,300.963989,22.103111,0.611644,0.529813
5,300.602539,22.197090,0.512847,0.594583
5,300.957123,22.525961,0.780583,0.511412
5,301.015320,22.024939,0.613269,0.545856
5,301.146088,22.160250,0.705257,0.541237
5,300.938141,22.153137,0.621957,0.600811
5,300.537781,22.373026,0.503242,0.513074
5,300.690826,22.787033,0.724367,0.505278
5,300.769592,22.064180,0.582771,0.504398
5,300.103302,22.531965,0.522449,0.605014
5,301.217590,21.906309,0.627042,0.499743
5,301.030670,22.155350,0.536335,0.747423
5,300.556824,22.057581,0.531981,0.547514
5,301.356750,22.113195,0.756009,0.548576
5,300.574585,22.640867,0.562927,0.499672
5,300.426544,22.172194,0.504963,0.488447
5,300.596802,23.072268,0.698148,0.558272
5,300.262512,22.771688,0.535119,0.539121
5,300.552826,22.672163,0.637185,0.499107
5,300.435333,22.753843,0.515638,0.652693
5,300.716614,22.573141,0.651598,0.517292
5,301.318146,22.395300,0.668822,0.772559
5,300.640015,22.201782,0.544536,0.556294
5,301.349945,22.274418,0.696809,0.702111
5,300.151428,22.335840,0.509194,0.495746
5,300.637512,22.377953,0.527548,0.525653
5,299.895386,23.098112,0.502354,0.625859
5,300.652557,22.792210,0.788461,0.515468
5,300.920288,22.650415,0.819137,0.567630
5,300.118011,22.473846,0.498349,0.497727
5,300.450409,22.232212,0.498518,0.596061
5,301.098114,22.090555,0.574395,0.567357
5,300.748718,22.694143,0.773439,0.504980
5,300.852692,21.937647,0.529610,0.541396
5,301.043701,22.555262,0.681644,0.539394
5,301.625000,21.959270,0.710799,0.546875
5,300.392090,22.066788,0.549498,0.526066
5,300.946991,22.447613,0.574960,0.523298
5,300.697571,22.224571,0.581250,0.558089
5,300.435974,22.448158,0.510408,0.506880
5,301.322693,21.669632,0.531351,0.665716
5,300.496216,22.760199,0.640578,0.507940
5,300.908264,22.696548,0.746019,0.629520
5,300.592590,22.129343,0.521185,0.549514
5,300.357025,22.630529,0.569849,0.499334
5,300.223297,22.805744,0.502170,0.556279
5,300.385712,22.276842,0.497954,0.637088
5,300.798981,22.166630,0.595161,0.651127
5,300.614349,22.120802,0.517638,0.587012
5,300.494812,22.514881,0.540597,0.544514
5,300.806366,22.445463,0.582556,0.520589
5,301.516724,22.442261,0.899210,0.538373
5,300.796295,22.022776,0.642575,0.514505
5,300.346283,22.707115,0.537828,0.509597
5,300.426392,22.460773,0.558352,0.527359
5,301.077881,22.345871,0.751495,0.547162
5,301.429199,22.120403,0.763065,0.609066
5,300.688171,23.175840,0.798819,0.517095
5,301.482178,21.604946,0.657521,0.706504
5,300.879211,22.717152,0.832056,0.550280
5,301.111877,22.928011,0.797986,0.520305
5,300.601257,22.478405,0.564948,0.551423
5,301.206909,21.894587,0.682815,0.499375
5,300.945007,22.282801,0.592844,0.543113
5,300.847412,22.172499,0.551696,0.516483
5,300.808258,22.620424,0.691595,0.515627
5,300.921661,22.561255,0.698378,0.535646
5,300.319000,22.885662,0.612753,0.502372
5,300.987061,22.157257,0.579242,0.584666
5,301.119690,21.963354,0.546260,0.726652
5,300.159546,23.174212,0.746112,0.526478
5,300.370056,22.780186,0.560739,0.574318
5,300.723877,22.496376,0.628871,0.537700
5,300.949524,22.022747,0.587059,0.523735
5,300.288971,22.808336,0.545913,0.542298
5,300.120728,22.463684,0.511980,0.554076
5,300.776245,22.974819,0.869396,0.716999
5,300.430237,22.665026,0.641028,0.512392
5,300.636353,22.656639,0.635391,0.531682
5,300.977509,22.850666,0.806327,0.551156
5,300.736572,22.424438,0.631757,0.625187
5,301.564636,22.235186,0.796931,0.527117
5,301.080597,22.162432,0.691645,0.535808
5,300.980103,21.850670,0.503848,0.530877
5,301.215698,22.598265,0.756423,0.507666
5,300.519562,22.642803,0.634743,0.511500
5,300.430389,22.413383,0.551362,0.588124
5,300.436676,22.426729,0.696520,0.525869
5,300.320953,22.723442,0.597331,0.760873
5,300.739471,22.928860,0.709086,0.608447
5,300.346863,22.475443,0.501041,0.561664
5,300.528992,22.255913,0.503109,0.699588
5,300.855255,21.714720,0.523463,0.612376
5,300.655121,22.396164,0.498882,0.593440
5,301.255493,22.549326,0.843401,0.585592
5,300.393097,22.156052,0.537441,0.556834
5,300.956787,22.556383,0.585521,0.482594
5,301.023468,22.355043,0.614665,0.780891
5,301.590729,22.323420,0.846275,0.530928
5,300.497894,22.496204,0.510555,0.528938
5,301.178040,22.197100,0.724786,0.510341
5,301.007050,22.524612,0.766814,0.616105
5,300.655151,22.261896,0.549068,0.515590
5,300.684296,22.596991,0.602092,0.628919
5,300.688324,22.224590,0.594101,0.501883
5,300.477844,22.493828,0.569467,0.711362
5,300.812775,22.716656,0.738762,0.503521
5,300.957916,22.585270,0.863601,0.587716
5,300.526398,22.559765,0.528784,0.533286
5,301.684357,21.820215,0.741263,0.499848
5,300.374359,22.414383,0.660974,0.526205
5,300.460205,22.813993,0.669018,0.511588
5,300.859833,22.377390,0.626507,0.568286
5,300.619446,22.412340,0.601339,0.506324
5,300.680786,22.283699,0.545356,0.619482
5,301.458618,22.213352,0.750424,0.577211
5,300.494690,22.152939,0.498891,0.518639
5,300.173523,22.797998,0.667627,0.536098
5,300.462433,22.622156,0.599209,0.627002
5,301.406403,22.582735,0.826997,0.512376
5,300.482971,23.230017,0.712725,0.519162
5,301.026794,22.614189,0.754685,0.593371
5,300.825439,22.407152,0.647879,0.531973
5,300.581207,22.294174,0.602254,0.536652
5,300.061554,22.769848,0.507295,0.502021
5,301.293640,22.250202,0.729810,0.610224
5,300.906891,22.414625,0.682361,0.649835
5,300.626160,22.297947,0.565607,0.577426
5,301.035217,22.770596,0.808076,0.544948
5,300.979004,22.706795,0.733380,0.551719
5,300.528687,22.621798,0.578433,0.626481
5,300.776733,22.323490,0.606189,0.500812
5,301.004120,22.075909,0.609704,0.547585
5,300.573700,22.153036,0.512163,0.572245
5,300.772736,22.502272,0.711380,0.581616
5,301.745422,21.872395,0.804986,0.507223
5,300.384186,22.644711,0.610833,0.521628
5,300.925171,22.340008,0.832075,0.505300
5,301.123932,22.092823,0.654989,0.605439
5,300.686981,22.325157,0.518589,0.513220
5,300.617889,22.488625,0.629570,0.510190
5,300.837860,22.266272,0.663473,0.559754
5,301.216583,22.437172,0.816867,0.522855
5,300.475708,22.386936,0.549119,0.558321
5,301.328125,22.542150,0.868526,0.522019
5,300.769257,22.470091,0.527097,0.703003
5,300.750458,22.514763,0.501915,0.715872
5,300.678802,22.172470,0.513728,0.707364
5,300.447052,22.276241,0.518881,0.665299
5,300.856812,22.214594,0.563008,0.532936
5,300.178101,22.407614,0.517432,0.516933
5,300.366425,22.594013,0.595414,0.526560
5,299.986481,22.883730,0.561619,0.514820
5,301.177429,21.501501,0.504117,0.718719
5,301.297150,22.110563,0.608823,0.541322
5,300.459595,22.142431,0.563449,0.825333
5,300.122253,23.126457,0.567911,0.711898
5,300.602844,22.331577,0.550718,0.659495
5,301.458740,22.329840,0.848840,0.656873
5,300.583588,22.611916,0.594011,0.538254
5,300.260620,22.664274,0.511766,0.517839
5,300.273712,22.842758,0.647818,0.664330
5,301.792938,22.265854,0.863570,0.492919
5,300.128021,22.841383,0.516261,0.562280
5,300.302032,22.874512,0.748417,0.526722
5,300.669434,22.624636,0.547496,0.557463
5,300.976807,22.094296,0.554812,0.674532
5,301.377106,22.088341,0.722513,0.669066
5,300.387054,22.501146,0.549358,0.602469
5,300.701691,22.242847,0.550208,0.585931
5,300.765198,22.111092,0.510159,0.550999
5,300.591187,22.473877,0.506774,0.628251
5,300.973175,22.554314,0.738319,0.617194
5,301.707428,21.957064,0.877535,0.519604
5,300.160126,22.860806,0.548179,0.712208
5,300.954071,22.523970,0.609482,0.521560
5,300.881287,21.915350,0.522566,0.599961
5,300.894073,22.738647,0.851923,0.518393
5,300.548218,22.555208,0.538253,0.544789
5,300.399384,22.222187,0.581991,0.554092
5,300.662994,22.719549,0.640706,0.613792
5,300.832764,22.130116,0.545591,0.464779
5,300.354004,22.961050,0.636093,0.616531
5,301.245819,22.191904,0.746145,0.830067
5,300.663483,22.348639,0.558195,0.511781
5,300.168091,22.189857,0.523732,0.526579
5,300.186859,22.065340,0.520789,0.554213
5,300.904724,22.674355,0.595080,0.580323
5,301.218079,22.242790,0.668319,0.797332
5,300.910553,22.348904,0.642825,0.525648
5,300.503387,22.335649,0.577928,0.532541
5,300.367706,22.564159,0.551603,0.515545
5,300.990997,22.062275,0.543866,0.837478
5,300.925049,22.518024,0.683281,0.546833
5,300.784821,22.774099,0.655865,0.730548
5,300.040100,22.494066,0.497022,0.685888
5,300.688751,21.974520,0.572947,0.549388
5,301.122437,22.341951,0.672266,0.544331
5,299.782623,23.256804,0.664095,0.519734
5,300.724243,22.482660,0.656864,0.549342
5,300.411438,22.394590,0.519616,0.538400
5,300.807709,22.759151,0.754424,0.566037
5,301.066681,22.641811,0.757893,0.515453
5,300.851959,22.739986,0.752842,0.510273
5,300.526184,22.833441,0.627912,0.516862
5,300.728638,22.771078,0.745391,0.510841
5,300.049622,22.532478,0.578529,0.507598
5,301.448029,22.077477,0.722564,0.560600
5,301.454346,22.064224,0.664657,0.588208
5,301.810425,22.183615,0.769881,0.592322
5,301.185577,22.103691,0.583808,0.573151
5,300.683228,22.114655,0.525851,0.738247
5,301.135193,22.303263,0.630305,0.849305
5,300.802124,22.273132,0.565499,0.511259
5,300.884949,22.889624,0.777779,0.519560
5,300.859314,22.731590,0.722033,0.604980
5,300.476624,22.233864,0.499942,0.638586
5,300.625183,22.871075,0.715185,0.570200
5,300.682251,22.555151,0.671673,0.533963
5,300.902618,22.179527,0.565639,0.589302
5,301.299927,22.243946,0.700764,0.534935
5,301.017334,22.631584,0.900699,0.652008
5,301.519745,21.925732,0.658149,0.540920
5,300.273560,22.793913,0.535588,0.515047
5,300.862457,22.441341,0.590868,0.618904
5,301.636993,22.093817,0.769719,0.545765
5,300.668030,21.960464,0.506950,0.666870
5,300.845032,21.891951,0.568579,0.533446
5,300.920013,22.479052,0.665394,0.523562
5,299.566437,22.995853,0.511593,0.527296
5,301.343719,22.361107,0.716989,0.665304
5,300.795868,22.859892,0.773337,0.538090
5,300.896667,21.948519,0.515865,0.604277
5,300.840515,22.316692,0.676243,0.639768
5,300.416138,23.263988,0.736509,0.554853
5,300.205658,22.740282,0.504512,0.581007
5,300.301361,22.801043,0.612663,0.520067
5,301.302826,22.392361,0.639923,0.513058
5,300.795929,22.247189,0.662246,0.611475
5,301.532104,22.393522,0.831629,0.523293
5,301.376770,22.487843,0.749479,0.527836
5,300.461670,22.396029,0.591578,0.548009
5,301.494995,22.096239,0.706440,0.660017
5,300.896393,22.646603,0.662481,0.513370
5,301.433075,22.044321,0.687577,0.642821
5,300.866425,22.073904,0.542178,0.614392
5,300.179382,22.671392,0.562269,0.558239
5,299.671448,23.188074,0.545259,0.564780
5,300.881378,22.140471,0.579979,0.589402
5,300.964386,22.542192,0.706919,0.676404
5,300.480652,22.224087,0.578866,0.534844
5,300.939301,22.277370,0.635730,0.518471
5,300.584259,22.543674,0.591034,0.519477
5,301.165833,22.310638,0.686714,0.516843
5,300.276764,22.538759,0.521553,0.504740
5,300.447266,22.449602,0.569391,0.674703
5,300.880371,22.222408,0.593578,0.492325
5,300.680817,22.900331,0.702900,0.513416
5,300.306519,22.364653,0.514056,0.535514
5,300.803619,22.390226,0.612906,0.532600
5,300.379028,22.662590,0.559295,0.565743
5,300.417755,22.372292,0.501465,0.507100
5,300.861176,22.262552,0.639035,0.506548
5,301.370789,22.106625,0.767094,0.524606
5,301.198486,21.960686,0.662935,0.544574
5,301.346008,22.118891,0.646490,0.590410
5,300.496735,22.401461,0.519533,0.558930
5,300.239288,22.602978,0.516739,0.525705
5,300.407379,22.611732,0.555926,0.526386
5,300.630798,22.730789,0.801290,0.525317
5,300.635742,22.471083,0.574323,0.525250
