obs_id,a,b,E1,E2
0,304.693756,23.281519,0.808434,0.498994
0,304.073486,23.390442,0.603071,0.560559
0,303.928192,23.365078,0.649878,0.524693
0,304.314484,22.964422,0.561446,0.637560
0,304.174438,23.909910,0.705583,0.554537
0,304.234070,23.567406,0.791862,0.537822
0,303.699493,23.113136,0.510125,0.676886
0,304.128601,23.207798,0.560711,0.648309
0,304.257446,22.964544,0.502372,0.508387
0,303.634735,23.504883,0.496914,0.632145
0,304.074463,23.589249,0.708396,0.625556
0,303.566284,23.894522,0.534276,0.551951
0,304.552124,23.484934,0.805216,0.555547
0,303.626404,23.862970,0.673818,0.535211
0,304.876831,23.149721,0.805798,0.525318
0,303.965485,23.452332,0.620799,0.518050
0,303.704041,23.864061,0.535459,0.621193
0,305.011292,23.130388,0.868580,0.494061
0,304.051361,23.619339,0.841223,0.570471
0,304.988007,23.245613,0.783298,0.542396
0,303.917358,23.531889,0.593411,0.555477
0,304.456909,23.251072,0.757760,0.560231
0,304.976990,22.763649,0.765900,0.680564
0,304.314240,22.915701,0.606812,0.775229
0,304.170197,23.410645,0.622265,0.509247
0,304.221771,23.400885,0.677617,0.511959
0,304.661316,22.613146,0.618196,0.617860
0,303.864227,23.283924,0.553606,0.693349
0,304.208313,23.333729,0.606271,0.496583
0,304.766724,23.222073,0.844221,0.575673
0,303.928253,23.329378,0.547875,0.531626
0,304.323242,23.329027,0.678226,0.650647
0,304.666016,23.571861,0.809165,0.515524
0,303.750580,23.714712,0.557111,0.522716
0,304.883972,23.057917,0.681228,0.508549
0,304.034424,23.488653,0.604317,0.645943
0,303.937622,23.458662,0.609452,0.546655
0,304.575287,23.522804,0.755572,0.559225
0,304.267334,23.396515,0.572688,0.722309
0,303.919647,23.667297,0.579297,0.529536
0,304.278229,23.191547,0.606350,0.515048
0,303.637787,23.556297,0.583943,0.496770
0,304.156036,23.395718,0.585809,0.561866
0,303.520508,23.829273,0.568663,0.537249
0,304.337463,23.188124,0.523062,0.501635
0,303.714569,23.869703,0.540908,0.532637
0,304.392090,23.268410,0.666230,0.561439
0,303.881073,23.577175,0.679497,0.519365
0,304.095734,23.302624,0.555092,0.532086
0,304.252045,22.867599,0.609710,0.668474
0,304.092072,23.705887,0.815152,0.490882
0,304.328735,23.076546,0.584784,0.499472
0,304.468323,23.159138,0.533114,0.691122
0,304.427307,23.181049,0.608634,0.507507
0,303.786560,23.535986,0.553027,0.533719
0,304.423767,23.162210,0.666694,0.588558
0,304.451447,23.232054,0.578252,0.541110
0,304.508209,23.315306,0.627521,0.532034
0,303.977478,23.679920,0.579522,0.525615
0,303.758453,23.515615,0.524170,0.490725
0,304.767181,23.081577,0.648588,0.567177
0,303.621704,23.712555,0.570821,0.525271
0,304.696167,23.021242,0.614075,0.530435
0,304.380005,23.667511,0.875026,0.496579
0,304.070068,23.711767,0.706357,0.493498
0,304.139099,23.591619,0.694439,0.518125
0,303.863037,23.774284,0.573121,0.540263
0,304.537964,23.580847,0.768635,0.524349
0,304.090027,23.655054,0.765492,0.711711
0,304.180298,23.633558,0.634063,0.550784
0,304.874634,22.874191,0.762677,0.674849
0,304.529053,23.414150,0.852154,0.516361
0,303.611450,23.682068,0.533406,0.562633
0,304.688202,23.063753,0.616885,0.695204
0,303.935333,23.697430,0.606505,0.549257
0,303.348602,23.996639,0.541054,0.549784
0,303.777954,23.658255,0.550909,0.529899
0,303.853363,23.110149,0.538173,0.571578
0,303.871246,23.647890,0.608683,0.526199
0,304.012146,23.399380,0.595632,0.799669
0,303.867462,23.560392,0.571617,0.543278
